TransactionID,CustomerID,ProductList,ProductCategoryList,TotalPurchaseAmount,PurchaseDate,PaymentMethod,CustomerAge,CustomerGender,CustomerLocation,PreviousPurchases,AccountCreated
4551e434-7244-4943-8028-21ecaf447845,5c037381-9c99-49b7-a86b-0d8418340393,"['exploit distributed relationships', 'synergize plug-and-play functionalities', 'optimize e-business channels', 'grow B2C models', 'redefine web-enabled relationships']","['De-engineered mobile synergy', 'Pre-emptive didactic time-frame', 'User-friendly next generation strategy']",101.93,2023-06-02,Cash,47,Female,Caitlinmouth,6,0
e9476573-a4d7-4f53-a972-6d690d9d7ce0,f2416ef7-146a-4659-99d0-85b478b24f19,['innovate killer functionalities'],"['Fundamental system-worthy flexibility', 'Visionary zero-defect projection', 'Digitized mission-critical workforce']",40.98,2023-03-10,Cash,19,Female,Zamorabury,9,0
f8b61a0a-cd5e-44b0-a061-55690f28f324,e2d9c983-1447-41d7-874c-9c920b576ef2,"['empower plug-and-play supply-chains', 'unleash 24/365 e-business', 'transform one-to-one solutions']",['Switchable well-modulated Local Area Network'],45.46,2021-04-17,Cash,62,Female,Lake Chad,7,0
7ef01a21-5b07-4f75-8301-d4461f52a141,f95d5baa-f8a6-4765-9b08-588cda77ed52,"['incentivize strategic solutions', 'embrace turn-key e-business', 'monetize mission-critical e-services', 'deliver bricks-and-clicks supply-chains', 'exploit revolutionary eyeballs']",['Progressive fresh-thinking extranet'],97.12,2023-01-30,PayPal,20,Female,Lake Staceychester,5,1
ca7acf9d-c84c-4907-a80f-0521ecef4a3f,4d02c5c8-244e-404f-8df1-a47f080f68a4,"['e-enable global deliverables', 'syndicate end-to-end niches', 'benchmark best-of-breed networks', 'innovate virtual e-markets', 're-intermediate revolutionary deliverables']","['Advanced full-range monitoring', 'Programmable solution-oriented array', 'Enterprise-wide secondary Graphical User Interface', 'Ameliorated intangible approach']",189.61,2021-05-02,PayPal,27,Female,Hurleyburgh,10,1
183eb905-fc0a-40e1-9d3a-435f77a73d3d,07d17342-55db-4668-92f1-80a4d16eaac7,"['grow distributed e-markets', 'revolutionize dynamic eyeballs']","['Centralized stable firmware', 'Virtual impactful benchmark', 'Ameliorated eco-centric interface']",35.03,2023-03-15,Credit Card,34,Male,Popeton,1,1
ec84e9ef-35f0-4359-a01b-4173e58c53c2,0fa82c68-0788-4eb5-8ab0-6325dd29347f,"['reinvent extensible portals', 'incubate transparent initiatives', 'orchestrate out-of-the-box mindshare']","['Diverse intangible intranet', 'Optimized mobile throughput', 'Reduced impactful initiative']",33.21,2020-03-20,PayPal,55,Female,West Davidborough,3,1
9780b117-7631-407d-ad08-cf5506ee0ac6,90a741c5-7996-410b-b88e-4c351eaec5bc,"['strategize sticky supply-chains', 'morph next-generation channels', 'redefine global e-services']","['Exclusive national array', 'Business-focused stable strategy', 'Realigned homogeneous knowledge user', 'Innovative 4thgeneration Internet solution', 'Team-oriented incremental migration']",66.86,2023-05-14,PayPal,39,Male,New Natasha,1,1
0ecd2466-9e51-4a81-b910-99a243108093,04d516ee-ecb3-46b7-aae8-0655f3cc1d9a,['expedite global portals'],"['Switchable logistical Local Area Network', 'Universal non-volatile implementation', 'Front-line tangible collaboration', 'Exclusive attitude-oriented core', 'Intuitive bandwidth-monitored paradigm']",18.28,2023-06-09,Credit Card,55,Male,Lewishaven,1,1
3d2fa541-6c9c-4466-a24a-3fc676543cb5,22f44d49-0e75-4ef8-a9d5-97e756e7ad48,"['integrate open-source platforms', 'innovate killer architectures', 'optimize wireless niches', 'exploit mission-critical interfaces', 'facilitate world-class portals']","['Operative hybrid benchmark', 'Polarized tertiary monitoring']",39.27,2020-11-16,Credit Card,30,Female,Lake Brianmouth,4,0
b012d740-9a06-41b8-993e-67d11df0ac08,d1a1cb2c-5f3a-4153-8b09-f0207ee94358,"['generate interactive networks', 'deliver cross-media users']","['Enterprise-wide 6thgeneration migration', 'Face-to-face analyzing help-desk']",148.85,2022-05-29,Cash,59,Male,East Katrinaland,8,1
3a38c99c-5858-443a-bced-8ad8d6873180,2d8eb4e1-cbc1-470a-a860-c0ba5070a87c,['innovate granular action-items'],['Ergonomic upward-trending firmware'],142.92,2022-08-02,PayPal,59,Female,East Adam,5,0
3db4f56a-75c1-40d3-a7d2-ce467f671c20,017543b9-ef7d-4afb-80e5-309efb979e14,"['deploy strategic niches', 'revolutionize cross-platform synergies', 'drive cross-platform systems', 'cultivate extensible action-items']","['Ergonomic composite hub', 'Monitored impactful analyzer', 'Cloned multi-tasking portal']",129.26,2021-07-02,Cash,55,Female,New Alicia,7,1
95900c54-2985-4f32-aee2-d7a7878eade8,e61c1ab4-4266-40e2-a46f-426401e2e5d8,"['deploy compelling mindshare', 'e-enable impactful e-tailers', 'harness frictionless e-markets', 'deliver clicks-and-mortar infrastructures']","['Balanced human-resource parallelism', 'Fundamental client-server service-desk']",11.35,2022-04-01,Cash,28,Female,Bradleyborough,0,0
6494d4fa-47ed-4923-ab86-9a4e5031b9c4,1537ae4f-8621-4a30-bead-613135f0b46e,"['synergize transparent technologies', 'monetize next-generation bandwidth', 'reinvent enterprise convergence', 'integrate next-generation solutions']",['Re-contextualized 3rdgeneration superstructure'],158.09,2023-03-20,Credit Card,43,Female,New Denisechester,3,1
9a634fea-e5c0-4fae-bd48-4e9dc4a2681f,485a1e72-5f80-4af3-a6f2-a30650628f38,"['iterate virtual methodologies', 'redefine efficient networks', 'brand robust technologies']",['Cross-platform foreground analyzer'],112.7,2022-05-24,Credit Card,62,Male,East Michaelfurt,5,1
42913628-3d93-48bd-a617-4e2a28547d4f,9fb48d8f-6629-477a-b09a-defa1a8e3550,"['deliver visionary convergence', 'unleash front-end relationships', 'engage 24/365 web-readiness']",['Face-to-face stable firmware'],40.6,2020-11-07,Cash,27,Male,Richardport,1,0
9f29fc40-2cb6-4a3c-8eb1-7ed01a368af4,7a62860a-e649-426d-ab50-4e94256c336b,"['synergize scalable methodologies', 'deliver 24/365 users']","['Open-source heuristic archive', 'Inverse next generation concept', 'Focused next generation analyzer']",64.06,2020-04-03,Cash,22,Female,West Aimeestad,7,1
9dfcffec-18fb-420c-bdc8-967e120fb5ef,fb3f5b18-f3d4-49cc-ba88-610a6aaca51a,"['cultivate end-to-end partnerships', 'scale cross-media architectures', 'benchmark visionary solutions']","['Versatile contextually-based firmware', 'Upgradable clear-thinking software', 'Monitored attitude-oriented orchestration', 'Progressive scalable frame']",138.68,2020-01-25,Credit Card,24,Male,South Jacquelinestad,10,1
fb599afd-84dd-495e-8fca-b0d006c88466,1de03d80-ef61-4477-bd42-0ae9fdddcc4f,"['evolve 24/365 applications', 'facilitate frictionless infrastructures', 'mesh efficient ROI', 'orchestrate viral e-business']","['Customer-focused national website', 'Centralized content-based budgetary management', 'Mandatory systemic secured line', 'Ergonomic foreground customer loyalty']",76.42,2022-02-27,Credit Card,34,Male,Norrisshire,10,1
a24ec2de-8840-4171-9403-c9fc5b33c50b,fbe53510-2877-48dd-b56a-d15e8c775e12,"['repurpose scalable eyeballs', 'generate out-of-the-box synergies', 'seize back-end relationships', 'streamline mission-critical architectures', 'innovate best-of-breed e-business']","['Configurable homogeneous function', 'Streamlined asynchronous process improvement']",88.17,2020-04-28,PayPal,58,Female,East Briana,7,0
ecaa11e4-b25a-4aa0-8a2d-230cec3d9c82,33ecf087-f81e-4e5b-a3f2-27bdd820c7a0,"['transition visionary initiatives', 'empower leading-edge e-commerce', 'target proactive portals']",['Business-focused system-worthy process improvement'],84.8,2022-02-22,Credit Card,24,Female,South Bethmouth,1,0
43712cd2-26d2-4162-bc7c-4264f284858a,ed32e035-8ff3-4c0b-b418-7d2d66de7148,"['grow holistic infrastructures', 'maximize interactive channels', 'integrate B2C users', 'leverage end-to-end platforms']","['Vision-oriented object-oriented architecture', 'Triple-buffered stable concept', 'Sharable foreground utilization', 'Cross-platform asynchronous knowledgebase', 'Assimilated methodical support']",61.65,2022-01-12,PayPal,55,Male,West Vickie,10,0
e3238e4b-2357-4fdc-bca0-46e1364ce1fd,8e0a579c-b7c0-4650-92f9-b85ee228cdb2,['monetize dynamic platforms'],"['Diverse modular throughput', 'Synchronized empowering database', 'Self-enabling scalable solution']",122.18,2020-12-28,Cash,39,Female,West Jessicaport,10,1
7e83170e-3ea4-48d7-8162-d59242677bee,721df543-978d-4cf4-a6d0-778999f68c29,"['maximize innovative paradigms', 'drive turn-key experiences', 'syndicate frictionless solutions']","['Synergized encompassing access', 'Mandatory uniform capability', 'Visionary full-range database', 'Operative motivating benchmark', 'Profit-focused 3rdgeneration toolset']",153.4,2020-09-25,PayPal,25,Male,Houstonburgh,9,1
fa26a0a3-2aa0-48d3-9f31-6f4d596d0ef3,11f068e8-3135-47f6-8c82-625020725287,"['e-enable bricks-and-clicks portals', 'repurpose user-centric synergies']","['Multi-lateral explicit circuit', 'Mandatory next generation Internet solution']",61.31,2023-06-29,Cash,48,Female,North Lauren,6,0
9d41ef06-bed3-41f2-a678-9754bf228f68,6af8ad9d-92a5-4f8d-83a1-4b3a9ab4f31f,"['aggregate distributed e-business', 'morph distributed relationships', 'streamline next-generation communities']","['Customer-focused full-range software', 'Compatible full-range adapter', 'Exclusive demand-driven budgetary management']",66.85,2022-01-05,PayPal,20,Male,West James,1,0
5f88ccb2-0cbd-4375-b271-abe589898f1e,45e534e6-9755-43a3-aa79-8b08a70f9f81,"['productize enterprise e-tailers', 'extend next-generation convergence']","['Robust system-worthy structure', 'Face-to-face zero tolerance initiative']",34.65,2021-10-28,PayPal,24,Female,North Amyfort,3,1
5033854f-723d-4967-9b02-508a2ad9f6d2,4d884363-9945-465c-bb51-0e013b5eaadb,['engineer proactive vortals'],"['Realigned optimizing migration', 'Managed logistical flexibility']",155.29,2022-03-12,Cash,21,Female,East Jose,7,0
401b31d9-e269-4545-81fe-c482103d7d42,f27600ff-fa39-4020-8cf0-74daa847ccf6,"['revolutionize compelling paradigms', 'deliver cutting-edge e-markets', 'reinvent vertical deliverables']","['Organic context-sensitive functionalities', 'Monitored client-server success', 'Multi-channeled 3rdgeneration adapter', 'Compatible stable adapter', 'Persistent background collaboration']",81.26,2021-06-18,Cash,27,Female,Jessicamouth,9,0
81466d7b-4968-4c74-bb07-d119f4fc15e5,1fed2986-47dd-49f5-8310-38bb9a751a97,"['drive plug-and-play content', 'evolve interactive convergence']","['Robust well-modulated ability', 'Operative multimedia open system', 'Enhanced tertiary function']",148.17,2022-11-14,Credit Card,60,Male,Chenberg,5,1
f517878e-f93f-4b77-a2f1-d5fcbc894869,0898ba75-213a-4334-ab85-e1515ddc806f,"['incentivize efficient interfaces', 'harness bricks-and-clicks web-readiness', 'architect proactive methodologies']",['Triple-buffered 24/7 intranet'],103.85,2022-09-25,Credit Card,51,Male,Ryanport,6,1
12c455e3-912c-4315-a2d2-2c8a557fb615,ec6cd0b3-73ec-4c65-8f3a-8cf61a0ab3ec,"['empower front-end networks', 'revolutionize bricks-and-clicks channels', 'benchmark next-generation networks', 'evolve intuitive schemas', 'visualize open-source communities']","['Synergized transitional access', 'Virtual well-modulated core', 'Re-engineered 24hour system engine', 'Assimilated homogeneous utilization', 'Expanded system-worthy orchestration']",105.7,2021-08-08,Credit Card,34,Male,Patrickmouth,7,1
ac4db85a-0351-411a-b46f-d37950eeb376,cd48c985-bf32-43e7-bf2b-a14ee9f5b5e5,"['drive cross-platform bandwidth', 'redefine real-time portals', 'architect dot-com users', 'enhance 24/365 initiatives']","['Future-proofed bottom-line utilization', 'Open-architected empowering approach', 'Configurable foreground monitoring']",89.18,2021-04-18,Credit Card,41,Female,Patrickberg,10,1
fc731a8a-e857-4e84-9786-dc76268a77ad,56cde706-7d35-42b5-8605-6ed81c255f2c,['unleash end-to-end networks'],['Business-focused composite parallelism'],142.42,2020-11-17,PayPal,32,Male,North Ronald,2,1
36936888-5d58-405a-b873-364dd9978c7d,3826b2f1-2746-4690-a8d7-032293a609a2,"['e-enable plug-and-play mindshare', 'transform web-enabled web-readiness']",['Self-enabling holistic data-warehouse'],47.62,2021-09-25,Cash,60,Male,Adamfort,9,1
22ef5c19-0962-40d9-9a1f-6701b7599d24,b83c914a-dd4a-4e01-80dd-29135082b42f,"['strategize revolutionary bandwidth', 'extend plug-and-play systems']",['Robust secondary system engine'],130.89,2023-05-09,Cash,36,Male,Chavezmouth,5,1
b5bd732b-4b1e-4c5a-8dd0-9c924ea613eb,73054195-fed3-4d37-b429-2dfe652a8f61,"['incubate B2C markets', 'transform 24/365 bandwidth', 'brand value-added mindshare', 're-contextualize mission-critical e-markets', 're-contextualize leading-edge channels']","['Diverse radical challenge', 'Persistent hybrid extranet', 'Quality-focused value-added workforce']",108.33,2020-08-12,Cash,53,Female,Emilyport,8,1
fa137984-23d5-4691-955d-eecf9d1cdc59,642312d6-de8f-48b6-ba12-64fcc438ecac,"['revolutionize transparent networks', 'repurpose world-class relationships', 'grow out-of-the-box infrastructures', 'productize user-centric initiatives', 'implement front-end metrics']","['Intuitive regional frame', 'Enterprise-wide demand-driven matrix']",61.49,2021-05-24,PayPal,61,Female,Matthewport,3,1
c52bf9fe-2ed2-46d0-953f-c5dcd2a5ec3b,dbeb3dcd-ea9b-4b07-b8e9-fe9579a9ed6f,"['benchmark scalable eyeballs', 'revolutionize intuitive methodologies', 're-contextualize innovative systems']",['Polarized composite standardization'],63.82,2022-11-30,Credit Card,55,Female,New Matthew,5,0
dc6011b0-a1b6-4514-bfae-5962c88afd54,3bcf6806-8403-412c-a094-cb319f1e7a0e,['syndicate B2B communities'],"['Inverse tertiary application', 'Reverse-engineered responsive array', 'Organized multi-state paradigm']",170.13,2020-03-19,PayPal,22,Female,East Johnmouth,9,0
8c7fe112-12a8-499f-bc1e-ef7e4c9738fe,84b4c071-a044-4376-a356-b1fc7a1be02b,"['evolve collaborative niches', 'seize rich solutions']","['Organic reciprocal initiative', 'Devolved 3rdgeneration orchestration', 'Implemented high-level interface']",114.43,2022-10-17,Cash,29,Male,New Melissa,4,1
c7b97151-1e04-4ab7-8ae4-87d10febbf8f,374cd26e-5707-43b8-8788-624b3576331d,"['architect collaborative eyeballs', 're-contextualize one-to-one ROI']","['Profound non-volatile archive', 'Secured discrete interface', 'Right-sized reciprocal website', 'Right-sized zero administration installation']",25.63,2021-03-11,Credit Card,45,Female,Port Dan,0,1
e6c040ba-241b-46b5-8848-ee32f392a3d9,d47bd27b-0654-4324-ab6e-1dfe33cc52cd,"['mesh virtual partnerships', 'seize sticky e-tailers', 're-contextualize impactful bandwidth', 'visualize holistic e-business']","['Devolved contextually-based implementation', 'Profound systemic flexibility', 'Optimized value-added orchestration']",104.76,2021-06-16,PayPal,19,Male,Lake Collinfurt,9,0
378393c3-1235-4545-beea-9a7348ae65c2,86fea92f-8129-439e-855d-248b8da05e0e,"['evolve synergistic markets', 'reinvent granular solutions']","['Phased systemic moderator', 'Streamlined object-oriented knowledgebase', 'Distributed real-time capability', 'Triple-buffered non-volatile service-desk']",74.05,2021-01-06,PayPal,57,Female,Hopkinsview,8,1
04e968ef-9227-493f-93d2-dbf3dce55e4a,1a345839-80f6-486a-b43a-d21da992e2fc,"['envisioneer extensible e-tailers', 'deliver wireless e-markets']","['Networked web-enabled Graphical User Interface', 'User-centric content-based extranet', 'Multi-tiered value-added open system', 'Operative actuating knowledge user']",157.14,2020-10-05,PayPal,50,Male,Scottton,3,0
15699bf2-5211-4c3a-bb7e-0f6921cd94b9,c69caa2d-77eb-465d-8133-ac0a8f6c3e6d,"['productize extensible e-commerce', 'strategize strategic users', 'transition leading-edge interfaces', 're-intermediate back-end eyeballs', 'mesh dot-com e-markets']","['Down-sized contextually-based artificial intelligence', 'Persistent high-level database', 'Multi-layered empowering firmware']",162.95,2021-12-04,Credit Card,21,Male,Nelsonport,0,0
4524f792-ea0d-47d2-ac7f-935fe01dc952,e6a76ed7-4edd-427a-840f-629763f7699f,"['synthesize one-to-one metrics', 'target distributed web services', 'e-enable B2B e-tailers']",['Monitored transitional strategy'],15.71,2020-03-04,PayPal,58,Male,West Annaton,7,0
ecd277d6-f243-4661-9988-0530aa6f2b7c,94c8c469-b191-45d3-bcdb-d8ceefe0af29,['enable synergistic technologies'],"['Optimized 4thgeneration process improvement', 'Advanced attitude-oriented access', 'Enhanced multimedia support', 'Organized mobile architecture']",146.05,2021-06-28,PayPal,55,Female,Port Nicole,0,0
19a08b1e-7571-4f45-9684-5b3529781330,3ae7ad71-782f-4a55-9cb3-183f9e648fcc,['transform extensible vortals'],"['Exclusive homogeneous emulation', 'Diverse heuristic structure', 'Ameliorated fresh-thinking middleware']",147.93,2022-03-18,Credit Card,49,Male,Mcclainberg,9,0
3811226f-1fa1-44c5-a6a0-fdc0cc496934,ad90c4f0-d135-4e09-a38b-b4138586b97b,"['re-intermediate value-added applications', 'syndicate bricks-and-clicks paradigms', 'unleash B2B vortals', 'e-enable bleeding-edge partnerships']","['Streamlined clear-thinking intranet', 'Mandatory bandwidth-monitored middleware', 'Self-enabling logistical encoding', 'Team-oriented web-enabled instruction set', 'Phased eco-centric forecast']",170.46,2022-07-07,Cash,33,Female,Ashleymouth,2,1
2f0ffdf2-7cf8-488a-ae2a-64bb53c18364,6bc22944-cd22-4cb3-ab37-cb73bd5c67e5,"['optimize extensible channels', 'whiteboard proactive solutions', 'drive turn-key experiences', 'leverage enterprise technologies']","['Multi-layered static instruction set', 'Multi-tiered optimizing capability', 'Reverse-engineered solution-oriented attitude', 'Upgradable uniform task-force']",9.58,2022-12-08,Credit Card,35,Female,East Christopherhaven,7,0
ac971e56-05a2-4f2e-8024-de4b49094f16,fe113dac-024b-4673-a7a9-a1e6c6a62dbe,"['whiteboard scalable platforms', 'benchmark interactive e-tailers', 'integrate world-class initiatives']","['Ergonomic asymmetric installation', 'User-centric executive initiative', 'Triple-buffered tangible capacity', 'User-friendly 5thgeneration service-desk']",127.04,2022-04-06,Credit Card,53,Female,East Michael,4,0
ba03d24e-5f71-4754-a73f-83b500c27363,89369e47-a1e1-46d2-9693-8d8070d4376a,['implement web-enabled channels'],"['Vision-oriented impactful open architecture', 'Stand-alone client-server alliance']",57.21,2022-08-05,PayPal,28,Female,Dyerbury,8,1
165c5b9a-8768-441a-9fb6-279f16ff61d5,9302e92d-35ad-4516-a8cc-12800a66b93f,"['iterate transparent solutions', 'engage best-of-breed functionalities']","['Integrated homogeneous archive', 'User-friendly well-modulated budgetary management', 'Multi-tiered executive throughput', 'Expanded executive array']",119.36,2022-01-18,PayPal,19,Female,Port Daniel,5,0
fb04862a-1c47-4598-aef4-96888aa2b414,9faaf7f7-96a5-4bc1-b631-106bee72f4c2,"['whiteboard strategic communities', 'evolve bricks-and-clicks models']","['Optimized methodical moderator', 'Switchable grid-enabled hierarchy']",31.77,2023-04-08,Cash,55,Male,Anthonyburgh,5,0
c9439da6-f21d-4ebb-bde5-dc86de74702d,650fe300-b74a-46b8-945f-d425b91fd1d1,"['productize clicks-and-mortar deliverables', 'utilize revolutionary interfaces']","['Multi-tiered secondary solution', 'Exclusive 4thgeneration service-desk', 'Secured intangible benchmark', 'Adaptive radical model']",95.89,2021-11-15,Cash,36,Male,Josephtown,8,1
0005c5db-dec6-4fce-a569-ff16ffd6b042,426a3b85-158b-40b1-85a1-3906fb16f80b,"['extend holistic supply-chains', 'optimize global convergence', 'whiteboard robust supply-chains', 'generate global e-commerce']","['Sharable 4thgeneration emulation', 'Stand-alone next generation synergy', 'Open-architected fresh-thinking Graphic Interface']",66.81,2023-08-31,Cash,45,Male,North Annettemouth,9,1
c8014281-4310-4f7d-be46-73f9f3e6f93b,4e030410-b9c0-4308-92d5-600d20375ba2,"['reinvent mission-critical markets', 'enhance distributed paradigms', 'monetize value-added platforms', 'drive back-end models', 'exploit extensible experiences']","['Face-to-face non-volatile complexity', 'Business-focused multi-tasking hierarchy', 'Synchronized reciprocal emulation']",48.18,2020-05-23,PayPal,50,Male,Lake Caroline,9,0
bc86cf5d-d773-44ff-a830-9bae8ab0e551,8d55a712-f2b4-4ba1-993c-dafb302d2f64,"['iterate enterprise functionalities', 'morph next-generation infrastructures', 'reinvent out-of-the-box ROI']","['User-friendly grid-enabled definition', 'Fully-configurable attitude-oriented groupware']",123.5,2022-09-02,PayPal,26,Female,Bretttown,10,1
eec73080-aead-4f75-aed4-1ff45dfd365a,5f4ad1fc-24a4-46d3-8d6f-3572de754267,"['cultivate visionary e-business', 'grow vertical portals', 'harness cross-media portals', 'synthesize real-time interfaces']",['Customer-focused dynamic data-warehouse'],197.95,2020-08-15,PayPal,28,Female,South Christophermouth,8,0
582389a3-8763-4dd2-9038-238057b66a4d,12dbab62-23e0-4c99-947e-6338833a04d7,"['scale transparent synergies', 'monetize cutting-edge infrastructures', 'matrix mission-critical partnerships', 'grow virtual mindshare']","['Synergized motivating algorithm', 'Networked grid-enabled core', 'Cross-group solution-oriented budgetary management', 'Total non-volatile solution']",6.74,2021-05-15,PayPal,34,Male,Snydertown,10,0
18d781c2-3060-441e-b588-936072965edc,a21cf958-9b66-46ee-8600-a2d71b637873,['deploy virtual architectures'],"['Optimized encompassing knowledge user', 'Integrated systemic success', 'Synergistic incremental paradigm']",190.28,2022-11-02,PayPal,26,Male,North Angelaton,6,1
c60e73ce-d1f7-4bd5-a47e-c17c5ae38af4,f187e032-a2e2-4269-af43-d79aeb3ffeaa,"['scale open-source e-markets', 'engage open-source solutions', 'utilize e-business solutions']","['User-centric static toolset', 'Open-architected client-driven projection', 'Integrated dedicated leverage', 'Realigned non-volatile framework']",106.36,2023-08-01,Credit Card,58,Male,Kellimouth,5,0
649c1749-fa99-4266-99b1-d4cfc159c7cb,6508fc59-8982-41aa-93df-edf054db4813,"['whiteboard synergistic eyeballs', 'facilitate B2B interfaces', 'unleash revolutionary interfaces']","['Reactive coherent hub', 'Team-oriented attitude-oriented initiative', 'Programmable contextually-based data-warehouse', 'Devolved object-oriented knowledgebase']",64.38,2020-06-16,Credit Card,19,Female,Mortonshire,9,0
7f2a84fd-b733-4d51-bc61-f865d3e74703,185ca608-55e0-4522-a5f3-e962e0ae77f1,"['deliver global portals', 'unleash next-generation info-mediaries', 'reinvent sticky e-commerce', 'benchmark web-enabled solutions', 'drive mission-critical applications']",['Triple-buffered fresh-thinking core'],98.74,2022-03-27,PayPal,46,Female,Christianport,8,0
c3b708ae-ad9a-438f-8130-1cce41bd875a,ec9ba582-0cef-4f08-a0e5-c60072f0f8ee,"['harness strategic info-mediaries', 'incentivize dot-com technologies', 'disintermediate scalable platforms', 'implement vertical functionalities']","['Centralized composite array', 'Operative clear-thinking customer loyalty', 'Optimized zero administration utilization', 'Optimized logistical function', 'Quality-focused web-enabled customer loyalty']",66.87,2021-11-24,Credit Card,61,Male,North Victoriamouth,5,0
b064a866-2af4-4869-8f51-f4307b6f9e1f,a3eef70c-7b6b-48e0-95b3-0d07ed7c87da,"['integrate open-source relationships', 'deploy cross-platform web-readiness', 'e-enable scalable markets']","['Proactive fresh-thinking contingency', 'Monitored clear-thinking migration', 'Adaptive multi-state support', 'Virtual next generation system engine', 'Up-sized reciprocal throughput']",102.2,2021-10-05,PayPal,46,Male,Tylerfort,6,1
8c3c3330-d84f-4102-9318-9c93dac2be27,f1aaa134-e893-4711-bd49-ac456f427680,"['expedite bricks-and-clicks functionalities', 'engineer impactful relationships']","['Expanded human-resource Graphical User Interface', 'Advanced leadingedge definition', 'Total local task-force']",131.26,2021-01-19,Credit Card,24,Male,Port Lisa,8,0
e40243f7-190e-4d1e-9819-b125b90e94c2,d19441cf-4b91-4274-826c-d5e2c57d5cc1,"['engineer global networks', 'generate frictionless paradigms', 'monetize real-time channels']","['Exclusive composite hierarchy', 'Re-contextualized multimedia ability']",91.81,2021-11-17,Credit Card,18,Female,New Dana,2,0
38b6874d-4359-4192-b924-b3440bfff2b1,f9cb7d56-171c-4e9a-8f60-e76b9b9ed71c,"['synthesize turn-key models', 'envisioneer synergistic deliverables', 'visualize wireless web-readiness']","['Synchronized context-sensitive strategy', 'Assimilated motivating implementation']",38.13,2022-10-11,Credit Card,30,Female,Jimenezburgh,4,0
1e99136f-ed70-48b0-b500-0b7592260b59,dae9bca3-cee0-4629-bee9-8c696bfe0c1e,"['streamline holistic web services', 'morph cutting-edge convergence', 'strategize granular communities']","['Enhanced 5thgeneration installation', 'Sharable motivating neural-net']",86.13,2023-08-31,Credit Card,58,Male,East Nicholasland,0,1
481107ed-f612-4852-b1f0-127890f79f82,1e4daabe-5870-4778-9425-77f779bd37ab,['redefine seamless platforms'],"['Inverse tertiary help-desk', 'Optional holistic intranet', 'Synergized mobile hardware']",18.67,2021-08-02,PayPal,48,Female,Hardystad,3,0
53cae050-94e2-445e-b643-77801bc35ccf,6e48f094-4074-4f38-8724-e73caf8332bc,['facilitate best-of-breed interfaces'],"['Object-based real-time info-mediaries', 'Secured systemic info-mediaries']",101.68,2020-05-12,Cash,64,Male,Kristinemouth,8,1
270eba19-10b8-411c-ae0a-6cc4da97d129,c63d68e0-d322-440a-8497-5b4b8cf132d8,"['envisioneer efficient content', 'mesh next-generation systems']","['Object-based discrete flexibility', 'Fully-configurable content-based array']",10.55,2020-06-18,PayPal,61,Male,Hugheschester,5,1
907b674a-03a3-493f-ae84-556a51484dab,5892e25e-7a91-4cfe-beb1-8bb9db54fe39,['seize dynamic e-services'],"['Realigned transitional circuit', 'Reduced contextually-based projection', 'Operative scalable policy', 'Robust value-added open architecture', 'Team-oriented mission-critical knowledgebase']",25.27,2021-10-08,PayPal,55,Female,Paulbury,10,0
c47560ec-badb-4907-8da9-3fea9c56fbf6,b9277769-0e45-4051-90f7-df84fbc83bdb,"['synthesize viral channels', 'mesh impactful infrastructures']","['Cross-platform uniform data-warehouse', 'User-friendly mission-critical migration']",153.71,2021-12-28,Credit Card,28,Female,Butlerview,3,0
19588875-c447-4761-b73f-f81d6a693eea,074949a1-ef1d-4a0a-9c04-410d8cd5e296,['enhance bleeding-edge architectures'],"['Cloned 3rdgeneration core', 'Digitized secondary initiative']",118.29,2022-11-26,Cash,37,Male,New Samuelhaven,9,0
a94fb111-3fa4-47ca-a756-d05df0d02199,65f4e605-9b11-49f5-af37-86be942142b9,"['seize rich action-items', 'streamline scalable portals']","['Upgradable local database', 'Vision-oriented content-based monitoring', 'Visionary client-server archive', 'Virtual modular capability']",199.27,2020-12-20,Credit Card,42,Female,West Helen,8,1
bd236856-aaa8-4c9b-8d10-a81a1b4d0636,a59a7120-056e-4430-a28c-6a159b7a0eb4,"['engage granular synergies', 'reinvent real-time bandwidth', 'synergize magnetic experiences', 'extend B2C eyeballs', 'facilitate integrated methodologies']",['Devolved maximized approach'],10.62,2021-02-22,PayPal,20,Female,Lake Stephen,0,0
cdeb6884-6ffb-4de3-8889-bdfffce9da07,31cedaf0-5fda-42e2-b01c-654a0f9b0b74,"['deliver turn-key solutions', 'leverage clicks-and-mortar action-items']",['Extended explicit system engine'],117.19,2022-07-09,Cash,36,Female,Brewermouth,2,1
0eaf77e4-d43c-4000-9a17-a2607f93d9fc,74b1c48b-f9b3-45e7-b64e-26f3bc325cad,"['cultivate best-of-breed portals', 'revolutionize proactive platforms', 'engage customized functionalities', 'facilitate real-time initiatives']","['Monitored national benchmark', 'Function-based executive alliance', 'Synchronized regional monitoring', 'Cross-group needs-based data-warehouse']",107.94,2020-03-05,PayPal,22,Female,West Jessicaton,0,1
60186fc7-049e-46ee-b698-216a81d37990,6eff454f-dfe4-4566-9a47-014bdb133cb4,"['e-enable open-source interfaces', 'reinvent distributed networks', 'visualize vertical solutions', 'mesh B2C systems', 'deliver global e-business']",['Phased demand-driven structure'],8.55,2022-09-30,Credit Card,33,Female,Port James,5,0
